id,region,topic,text,label
10,세종,주거환경,차있어야 편하지만 차가 있으면 그렇게 살기 좋을수가 없어여 ㅋㅋ 어딜가나 사람이 적으니 주차장도 있고 주차할 공간도 널널하고 도시 경관이 넘 깨끗합니당...,1
10,세종,주거환경,도시경관 깨끗하고 공원많고 좋은데 알면 알수록 겉만 번지르르한 도시인걸 떨치지 못하겠어요 차없으면 절대 근거리도 잘 못가고 상가 거의 공실이고 먹을데 진짜 없고 물가 진짜 높아요,-1
10,세종,주거환경,"거주는 해보지 못했지만 자주 놀러갔었는데 도시 경관이 정말 예쁜 신도시 그 자체고 호수공원, 수목원 규모가 엄청나고 아름다워요...",1
10,세종,의료보건,너무 상가공실이 많아 불편하고 삶의질이 떨어져요.당장 병원이 없어 첫째 둘째를 청주에서 낳았습니다. 어이구~~~맙소사,-1
10,세종,의료보건,다음달부터 직원들 월급도 못준다고 함... 세종시 공무원들은 왜 세종에 있는 병원 안가고 서울로 가냐?,-1
10,세종,의료보건,.세종시 고위공무원이 패싱한 병원 ㄷㄷ(세종충남대병원보고),-1
10,세종,의료보건,세종시 충남대 병원은 애초에 전공의 없는 병원,-1
10,세종,의료보건,세종시는 괜찮은 병원이 없냐.. 치과든 피부과든 .. 결국 서울가서 치료받고 오네 ㅜ,-1
10,세종,의료보건,"6. 세종 사는데 갈만한 병원이 없어보임,,, 에이앱 둘러봤는데 진짜 대전도 괜찮은 곳이 없어보이네,,, 근처 충대병원이나 가볼까",-1
10,세종,교통인프라,세종터미널이나 재건축해라 컨테이너 말이되냐 종합경기장도 완성해라 공터만 있다5 뭐하는거냐,-1
10,세종,교통인프라,세종에 살지만 세종상권은 절망 그자체;;;,-1
10,세종,교통인프라,세종은 도로부터 바꿔야 됩니다... 차가 원활히 이동할수있는 길이 되어야 뭘 하지...,-1
10,세종,교통인프라,차 없는 도로가 목표면 적어도 대중교통 버스를 쫙 깔아놔야하는데 그것도 아니면 노답,-1
10,세종,교통인프라,세종 공실률의 가장 큰 문제는 도로망임...여름 겨울에 걸어 나가기 힘들면 차로 가야 하는데 주차를 할수가 없음...전적으로 세종시 문제는...도시 설계의 잘못이 가장 큼,-1
10,세종,교통인프라,세종 몇년 살았지만 일단 공무원들 빼고 돈벌곳이 없음 그리고 교통이 말도 안되게 안좋음 특히 도로상황이 최악,-1
10,세종,교통인프라,일자리도 없고 백화점이나 대형브랜드 아울렛도 없고...외각 톨게이트근처에 물류단지라도 방향 나눠서 유치해서 건설해라,-1
10,세종,교통인프라,"세종은 대중교통이 문제입니다. BRT는 정말...오후에는 도저히 탈 수가 없어요, 3-4대 만차로 보내고 기다려도 탈 수 없어요;;",-1
10,세종,교통인프라,"한 평생 경기도에서만 살다가 남편따라 세종왔는데...상가는 너무 많고 다들 비슷 비슷한 식당들 사이에는 임대 써져있는 빈 상가 .. 거기에 아울렛 , 백화점도 없음",-1
10,세종,교통인프라,"1. 시내 도로망 자체는 괜찮은데, 출입구가 몇개 없어서 거기로만 몰림...4. 차 없는 도시를 만들겠다 해놓고 차 없으면 사실상 못가는 곳이 태반임.",-1
10,세종,교통인프라,세종시는 대중교통은 타기 힘들어서 대부분 차를 운전하게 되어요. 상가 주차도 정말 힘듭니다...갓길 주차도 안 되어요.,-1
10,세종,교통인프라,대중교통 부족이 큰 이유인 것 같은게 KTX는 커녕 무궁화호 기차도 안 다니고 버스로밖에 못다니는데 버스 노선이 많지도 않아요.,-1
10,세종,교통인프라,도로좀 크게 지어라 세종은 도로 설계를 잘못지었음,-1
10,세종,교통인프라,현직n년차 세종시민입니다 아무것도없습니다 아시는게 다 맞습니다 제발 놀것좀 할것좀 먹을것좀 달라고 유령도시 그 자체,-1
10,세종,교통인프라,"운전자에게 불친절한 도로...대중교통 및 보행자에게는 정말 친절한 동네...버스들은 그냥 지하로 내려가거나, 고가도로로 혼자 올라가니까...정말 쌩쌩 달리더라",-1
10,세종,교통인프라,교통이 별로야 자취는 아니고 한 3년쯤 매우 자주 갔었는데 차 없으면 어딜 가기가 안좋더라,-1
10,세종,교통인프라,17. 교통이헬임...이용하는 차들은 많은데 도로는 겁나 좁고 그렇가고해서 차없으면 다니기 쉬운것도아님...^^,-1
10,세종,교통인프라,계획도시인데 차없는도시로 계획해서 도로가 좁아....ㅜ 근데 차가 겁나많음....,-1
10,세종,교통인프라,19. 차없는 도시인데 차 안끌고다니면 너무 불편하고 차 진짜많이다님 도로젤넓은데가4차선임....말이되나ㅠ,-1
10,세종,교통인프라,지방에서 지방으로 갈 때 배차도 없고 심지어 서울로 갈 때도 배차 얼마없고...,-1
10,세종,교통인프라,세종그냥 아파트밖에없어. 아파트도 공실천지... +상가도 공실천지.,-1
10,세종,교통인프라,세종사람들 백화점 가려면 대전 가야됨 그정도로 아무것도 없어. 세종은 과장이 아니라 정말 아무것도 없음..,-1
10,세종,교통인프라,치안은 좋고 의료교통인프라놀거리맛집 이런건 서울에 비해 완전 떨어져...자차 있으면 괜찮을거 같긴해 걸어서 20분거리 버스타도 20분 걸려서...,-1
10,세종,정책효능감,도시계획이 잘못된 대표도시...차를 세울 데가 없다...아무곳에도 차를 세워 담배한갑 살 자리도 없다...,-1
10,세종,정책효능감,결과적으로 안타깝지만 세종 자체가 역사에 남을 돈지랄 뻘짓같다....몬 아파트말곤 볼것도 없는 시골 베드타운에...,-1
10,세종,정책효능감,눈에보이는 불황을 눈앞에두고 마치 중부권강남이라도 될줄알고 투자한 개인들도 문제가많음...생산시설 없는 도시는 그냥 깍기인형에 불과함.,-1
10,세종,정책효능감,주차하기 거지같이 해놓고 무슨 상가가 잘되길 바라는지...어떤인간 대가리에서 이딴식으로 도시 설계했는지 정말 핵노답임,-1
10,세종,정책효능감,세종 10년차 거주자로써 한마디 한다면.. 상가는 너무 많고 공실도 넘쳐남.. 체감공실율은 60~70% 되는듯...그냥 세종은 현실적으로 적당한 중소도시 정도로 만드는 걸로 정리해야함.,-1
10,세종,정책효능감,행정수도에 찬성한 지방출신의 한 사람으로서 세종시 시장과 공무원들의 이런 세종 이기주의를 듣고 있으면 정말 한심해요.,-1
10,세종,정책효능감,세종시는 도시 기본 설계 개념부터 현실과 맞지 않아 여러 문제를 겪고 있다...행정수도라면서 정작 KTX 역이 없다.,-1
10,세종,정책효능감,1. 1생활권 3생활권 도시 미관 망함 2. 그러나 세종시는 완성된 도시가 아님...5. 대통령 집무실과 국회가 이전할 예정이기 때문에 세종 중심부에 정통성 있고 색다른 건물들이 들어설 예정,-1
10,세종,정책효능감,절대 안되지 ㅋㅋㅋ 서울 아파트값 다 떨어질텐데 그 아파트 갖고있는 인간들이 다 기득권인데 ㅋㅋ (국회 대통령집무실 이전논의에대한 의견),-1
10,세종,정책효능감,"10. 새종시가 서울시 인구를 분산 시킬려고 만든 도시인데 정작 사람들이 직장만 세종에서 다니고 집은 서울에 있어서, 아니면 주말마다 서울에서 지내서 망했다고..들었음",-1
10,세종,정책효능감,공연장도 넣고 문화생활 더 넣으면 좋을듯,-1
10,세종,정책효능감,세종 주민은 좋아요 문화생활 많고 사람도 많았으면 길거리 쓰레기 많아지고 서울처럼 번잡했을거 같아요..,-1
10,세종,정책효능감,"13. .. 학교시설 좋음,, 스마트 티비부터,, 태블릿 기본 구비에,, 화이트보드 쓴다,, 충격,,",1
10,세종,정책효능감,부모가 대부분 공무원...이라 양아치는 거의 없고...공부 압박도 거의 안하는 분위기임...그러다보니 명문대 진학률 낮고 애들 놀거 없으니 게임만 함,-1
10,세종,정책효능감,15. 세종시 정부 부처를 출입하면서 몇 가지 궁금증이 들게 됐습니다...가장 큰 문제는 도로망입니다. 도시 전체를 관통하는 메인 도로가 편도 2차선...에 불과합니다...,-1
10,세종,정책효능감,교사인데 세종 근무하는 교사들 말 들어보면 교육도 붕괴 수준이라더라.. 교육청도 체계가 안 잡혀서 잘 안돌아아고,-1
10,세종,정책효능감,세종시 애들 공부 진짜 못함 전국 최하위 수준임...전국 수능 평균 최하위 수준임 인서울은 커녕 충남대도 대부분 못가,-1
10,세종,정책효능감,ㄹㅇ 이게 혁신도시들의 가장 큰 문제죠ㅋㅋ부지만 넓고 자동차가 없으면 다닐 수 없어서 오히려 탄소배출량은 늘어나고...,-1
10,세종,정책효능감,아 나도 가보고 개빡쳤음 무슨 걍 몇블록 직진하면되는 구간인데 거기다가 계속 회전교차로박아놓고 30km 40km 50km 속도규정도 다 다르고...,-1
10,세종,노동경제,인구분산을 하려면 기업과 일자리가 들어와야 되는데 아파트만 때려짓고 투기만 조장한 결과,-1
10,세종,노동경제,친구 장사 하는데 이젠 완전히 죽었대요. 이번에 청와대 그거 하나 믿었다고 하는데....이젠 희망이 없대요,-1
10,세종,노동경제,생산은 없고 오직 소비만 발생시키는 도시아닌가 기업은 없고 세금으로 운영하는 관공서만 넘치는 곳,-1
10,세종,노동경제,세종도 세종인데.. 한때 세종 시민으로 문제점은 아파트값 올라서 부자행세하는것뿐 절대 돈안씀.,-1
10,세종,노동경제,"세종은 미래가 없긴 하지 지금도 부처들 계속 바깥으로 빠질려고 하던데 해수부, 기후에너지부, 산자부 등등",-1
11,울산,주거환경,진짜 태화강 너무 사랑해요 걸으면 마음이 정화돼서 사랑하는 장소에요,1
11,울산,주거환경,"울산덬 강변에서 러닝해도 좋고 자연환경은 좋다고 생각함..ㅋㅋㅋ 산,바다,강 다있음 눈 안와",1
11,울산,주거환경,태화강을 집에서 내려다보며 사는 일인입니다. 정말 태화강은 기적입니다. 강물이 엄청 맑아요,1
11,울산,주거환경,울산 노잼도시맞음. 근데 조용한거 좋아하면 살만함,1
11,울산,주거환경,순천만국가정원에 비교 불가다 울산은 좀 뭔가 허접하더라 그냥 큰 공원이라고 하면 맞다,-1
11,울산,주거환경,저 울산 사는대…가까운 남구 삼산동 주민이지만 50평생 한번 가봤는데 머 볼게 있어야가지…저기 여름에 자전거 도로가면 백로? 알까고 똥만 엄청싸서 악취가 장난이 아님,-1
11,울산,주거환경,더이상 골프장안지었으면 좋겠네요. 좁은 나라에 골프장충분해요.환경파괴도 많고요,-1
11,울산,주거환경,나는 울산이 제일 좋아 따뜻하고 교통도 좋고 부자도시 부산가깝고 맛집 많고,1
11,울산,주거환경,사람들이 점잖고 교양 있습니다. - 일단 고향인 사람들도 많이 살지만 전국 각지에서 일 또는 장기 출장 온 사람들이 많아요...다들 매너 있고 좋습니다.,1
11,울산,주거환경,인구 딱 적당하고 바다 있어서 습한것도 아니고 대왕암 공원 가니까 해무 존나 멋있고 바람 시원하더라,1
11,울산,주거환경,100만도시라 그럭저럭 살기에는 좋음. 온산같은 공단 옆에 센파트 이런데 빼고,1
11,울산,주거환경,"원래 수도권에 살았다가 울산에 직장을 잡아서 넘어왔는데, 태화강국가정원, 영남알프스, 동해바다도 있어서 자연과 공업이 어우러진 도시라 살기 좋은 도시더라구요 ㅎㅎ",1
11,울산,주거환경,울산에는 업무차 한번밖에 가보지않았지만 생각보다 도시가 여유로운 느낌이였습니다.,1
11,울산,주거환경,...울산 사람들이 돈버는 수준이 높아 그런지 성격들이 무난하고 생활 문화 수준?같은게 높은 것 같아요.,1
11,울산,주거환경,삼산살고 석화단지 출퇴근한다 ㅋㅋ 이마트 옆 아파트만 기면 똥냄새 존나 남 ㅋㅋ,-1
11,울산,주거환경,울산 30년이상 거주하면서 느낀 것 : 절대 부산처럼 관광도시가 될 수 없다. 해안에 집중된 기업공장들로 인해 특정해수욕장이외엔 그 근처도 못감.,-1
11,울산,주거환경,평생을 울산서 살하며 느낀점은 진짜 반쯤 도시란거 우리동네만 그럴수도 있긴한데 걷다보면 시골뷰랑 도시뷰가 좌우를 가득 채우는 진기한 경험이 가능함,1
11,울산,주거환경,"제가 울산 토박이인데.. 44살입니다.. 여러도시를 가봤지만 울산만큼, 바다, 영남알프스, 국가정원, 대공원 이렇게 잘되어 있는곳 없습니다.",1
11,울산,주거환경,현재 울산에서 자영업을 하고 있는데 시민의식이 높다라고 할가요?사는것도 조용한 편이라서 좋구요.,1
11,울산,주거환경,난 울산사는데 울산이 너무좋아💛 사람이 붐비지도 않고 도시자체가 깨끗해,1
11,울산,인,나는 울주군 사는데 이번에 버스노선 개편되면서 우리 지역 오는 버스 다 폐선 됐거든 ㅎ 눈 앞이 깜깜하다 지금 ㅎ 울산 차 없음 살기 힘들어ㅠㅠ,-1
11,울산,인,울산 노잼이야… 적어도 뚜벅이한테는…. 차 있으면 바다도 가깝고 좋을 것 같긴 함ㅋㅋㅋ,0
11,울산,인,고작 20분 아끼자고 한 기업을 위해 천문학적인 예산을 쓴다고? 세금 살살녹네.,-1
11,울산,인,Ktx나 남구로옮겨라..기차탈려면 한시간이나걸려야하고..,-1
11,울산,인,포텐셜은 부산보다 큰 도신데 무능한 정치인들이 말아먹은 도시. 당장 공항만 해도 제주도 전용임 ㅋㅋ,-1
11,울산,인,울산 터미널은 진짜 처참하네. 읍내수준,-1
11,울산,인,이딴거 하지말고 지하철좀 만들어라,-1
11,울산,인,내 생각에는 울산은 인구는없고 도심이 분산되어있는데...트램은...실효성이없을것 같다...태화강역을 울산역으로 바꿔라.,-1
11,울산,인,울산은 일단 지하철이 지어져야하고 본 시가지랑 ktx역이 있는 곳이랑 전철로 연결되고 도심도 연결되야함...,-1
11,울산,인,"""울산은 1인당 GDP도 가장 높은 도시라면서 지하철은 하나도 없고, 삼산로랑 울산역 오가는 5001번 버스 배차간격은 엉망진창이고, 수도권으로 치면 인천 포지션인데 대중교통 광역 환승은 쥐뿔도 없고...",-1
11,울산,인,"얘기 잘했다, 어린이 무료, 노인 요금 지원 이런 거보다 광역 환승할인 지원이 더 급하다니까???",-1
11,울산,인,시펄 울산에서 뚜벅이로 사는데 리얼 개 ㅈ같다 ㅋㅋㅋㅋㅋ ...교통 ㅈㄴ 개 불편하고 인프라도 노답이라 부산으로 다 나감,-1
11,울산,인,울산시민으로써 지하철 없어서 서럽다,-1
11,울산,인,영상에서도 나왔는데 자차없으면 거의 이동이 불가한 정도입니다 대중교통이 버스랑 택시밖에 없는데 버스는...배차시간이 40분 1시간 이런데 어딜 왔다갔다해요 ㅜㅜㅜ,-1
11,울산,인,...광역시란 딱지는 떼야하는게 맞는것같고 너무나 발전없는 도시라...이번 버스노선개편을 보고 진짜 또한번 놀랬습니다,-1
11,울산,인,트램만 완공된다면 정말정말 멋진 곳이 될 듯 합니다....,-1
11,울산,인,도로 잘 되어있고 부산은 차 끌고 가기 무서움 너무 좆 같고,-1
11,울산,인,울산은 시장들이 말아먹은 도시 인프라수준 최악,-1
11,울산,인,저기가 1인당 GDP 1위인데 인프라는 거기에 한참 못미침 ㅋ,-1
11,울산,인,"1인당 소득이 제일 높다는 것은 그 만큼 세금을 많이 낸다는 거죠...세금 제일 많이 내면서 서울, 수도권에 지하철 뚫어줄 동안 울산시민 제대로 운영되지도 않는 버스타고 다닙니다.",-1
11,울산,인,수도권에서 태어나 일때문에 울산에서 4년 살았지만 정말 답없는 도시.. 교통도 답없고 사회 문화 인프라가 이게 광역시가 맞나 싶더라..,-1
11,울산,정책효능감,"보는건 많음 근데 그런 곳에 재미있는 사람,행사,놀이기구가 없음",-1
11,울산,정책효능감,"대학교가 없음. 4년재 정규대학교 3~4개만 되더라도...인구유출,문화인프라 확충 문제 자동으로 다 해결된다고 생각됩니다.",-1
11,울산,정책효능감,한마디로 울산은 낭만이라곤 당췌 찾아볼 수 없는 사는 재미가 없는 그냥 삭막한 공업도시 임,-1
11,울산,정책효능감,"울산의 가장 큰 문제는 기업에만 의존해서, 일반 시민이나 관광객을 대상으로 한 인프라나 마인드를 갖추지 않은 거임.",-1
11,울산,정책효능감,"울산 떠난지 17년이 되어 가는데, 문화와 관광의 힘을 아직도 모른다...단적으로 울산가면 꼭 가야하는 곳? 울산의 맛집? 울산의 핫플레이스? 유지하고 변화하고 만들고 발전해 나가야된다! 쫌!!!",-1
11,울산,정책효능감,울산 교육감 일 잘하네요 정당한 직무를 하는 직원과 다른 학생들의 교육권 등 나서서 보호해줘야합니다.,-1
11,울산,정책효능감,토익학원 다닐려해도 몇없고 중국어학원 다닐려해도 몇없고.. 카페식당 이런곳도 선택지가 많이없는거같아,-1
11,울산,정책효능감,학원은 진짜 괜찮은거 없는거같음...,-1
11,울산,정책효능감,울산사람입니다 놀 거 없으니까 차라리 대전을 가세요... 거긴 성심당이라도 있지 여긴 고래있도르밖에 엄숴...,-1
11,울산,정책효능감,현재 울산에서 입시 하고있는 고3입니다 친구들 이야기 들어보면 다 울산 뜨려고 공부한다 이 분위기가 대부분입니다...울산에서는 놀게 너무 없다.. 가 포인트로 작용하는 것 같습니다,-1
11,울산,정책효능감,부산사람으로서 울산 갈곳많아 토요일마다갑니다 간절곶이랑 국가정원 어린이대공원도 벌써 여러번씩 다녀왔었는데 어제 남창장날도 재밌더라구요,1
11,울산,정책효능감,대유잼 경주랑 부산 사이에 끼어있어서 상대적으로 노잼으로 보일 뿐이지 나름 부족한 거 없이 두루 다 갖추고 있는 도시라...,1
11,울산,정책효능감,울산 노잼 도시 맞아요 주말 쉬어도 할게 없어요(...),-1
11,울산,정책효능감,울산 놀러갔을때 도심쪽에 뭐 하고놀만한게 없어서 핵노잼이었긴 한데 자연관광자원은 볼게 많아...,1
11,울산,정책효능감,위에서 지내다 울산10년 살다 보니 맛집 많아요.ㅋㅋ,1
11,울산,정책효능감,2008년 20살까지 울산에서 살았지만 광역시 중에 4년제 대학이 아직까지도 울산대 하나 밖에 없다는 거는 문제긴 함.,1
11,울산,정책효능감,울산은 2030은 즐기기 힘들고 4050이 풍경 감상하면서 즐기기 좋음 ㅠㅠ,0
11,울산,정책효능감,18. 큰 강과 바다과 지방에서 최고 스크린 크기른 자랑하는 울산삼산cgv 아이맥스관 보유,1
11,울산,정책효능감,"부모님중 한명이 울산 출신이라 자주 놀러가는데, 고래 관련한 조형물부터 축제 등 고래가 정말 많이 보이고, 전통시장 규모가 커서 구경하는 재미가 있었음 ㅋㅋ",1
11,울산,정책효능감,울산 토박이 인데 울산 갈 곳 좆도 없는데요 ㅋㅋ 솔직히 태화강 국가정원 말고 갈 곳 없음 팩트,-1
11,울산,노동경제,울산 물가가 너무 비쌈..,-1
11,울산,노동경제,울산 사람이지만 이해가 안되는 곳이 저 현대차ㅡ 툭하면 파업에 툭하면 분쟁에ㅡ 임금만 높여놓지ㅡ 협력사에는 개 코도 없으면서 뭔 노동자를 위한 건지,-1
11,울산,노동경제,울산익인데...일자리 없어...2800이면 혼자 살기는 충분해! 윗댓들 보니까 기계쪽인 거 같은데 그러면 문제없는데 다른 직종은 진짜 씨가 마름..,-1
11,울산,노동경제,"어짜피 수소가격에 영향을 주는건 생산단가만큼이나 인프라, 운송 등이 큰데 울산 정유화학사 옆이라면 부생수소가 꾸준히발생되니 수소 연료전력생산시설로써 가격측면에서 유리..",1
11,울산,노동경제,제조업 도시에서 AI 데이터 도시로 탈바꿈 하는것은 좋네,1
11,울산,노동경제,울산에 제조업 기반 대기업이 많다고 해도 딱히 채용에 적극적인것도 아님. 그러니 나오는 일자리는 대부분이 제조업 대기업의 하청의 하하청 정도의 일자리임.,-1
11,울산,노동경제,"왜 ? 울산은 기본적으로 많이 일하면 돈을 많이 주고, 돈을 적게 벌어도 일을 많이 안시키는 회사 이런 회사가 적음. 그냥 일많이 시키고 돈적게주는 회사가 대부분임.",-1
11,울산,노동경제,"울산은 자동차,중공업,기름집,화학계 생산라인 대기업이나 중견기업이 몰빵해있어서 평균 소득이 되게 높은편이긴한데 그만큼 물가도 양심뒤졌다.",-1
11,울산,노동경제,디트로이트. 맞습니다. 동구 삽니다. 대기업 출입구 바로앞. 12년전 3천세대 아파트 2억주고 삿는데 짐 1억 합니다. 내인생 최대 실수네요.,-1
11,울산,노동경제,...현대가 해외에 충분한 양의 공장을 다 만들고 거기에 보스톤 다이내믹스 로봇이 투입 가능한 시기가 되면 아마 국내 공장 폐쇄하거나 귀족노조들 다 잘라버릴 가능성이 높음...그때가 되면 사실상 디트로이트 꼬라지가 나지 않을까 싶음.,-1
11,울산,노동경제,현대노조가 결국 이뤄냈네. 대기업을 미국으로 쫒아냈어 !! ㅋㅋㅋㅋㅋㅋㅋ,-1
11,울산,노동경제,30년 쭉 울산에 살아온 지박령인데... 석유화학은 이제는 돈 안되고 현중도 시대가 변해서 단가 안맞는다고 본사 이전 런 치고... 그나마 버텼던 현차도 해외 공장으로 눈 돌리고 있음...... 정말 답 없어짐.....,-1
11,울산,노동경제,데이터 센터는 딱히 좋은게 아님. 고용효과는 거의없고 전력소모만 어마어마해서 쓸데없이 전기요금이 오르게 될 가능성이 있음,-1
11,울산,노동경제,이직하기에 일자리가 너무 부족해 부산으로 건너왔습니다 여성 일자리가 부족하고 특정 직군빼고 임금이 약한 것 같아요..,-1
11,울산,노동경제,"20대후반 되어서 울산 벗어났는데 잘 나갔다고 생각합니다. 현대차나 중공업 정규직이나 현대기아 1차,2차 협력사 들어가지 않는 한 울산은 답이 없어요...",-1
11,울산,노동경제,울산에서 20-30대 중 남성은 생산 직군에서 일할 기회가 많은 반면 여성은 일자리가 너무 없고 특히 대졸의 경우 본인을 전공을 살릴 수 있는 기회가 거의 없는 도시라고 볼 수 있기 때문에 결국은 타 도시로 이탈하게 되고 남녀 성비가 무너집니다.,-1
11,울산,노동경제,울산사람 다 알고있습니다 ㅋㅋ 부정채용이랑 혈연지 추천 아니고 공채로 들어가면 1.2명 뽑힐까 말까 입니다 ㅋㅋㅋ,-1
11,울산,노동경제,울산은 문과가 진짜 취직 할 자리도 없고 일자리 퀄리티도 정말 문제임,-1
11,울산,노동경제,한국에서 돈 제일많이 벌어다주는 도시지만 다 서울 본사로 들어가고 그냥 호구도시,-1
11,울산,노동경제,너무 부정적으로만 묘사하는게 아닌가요? 올해 자동차 매출은 역대급이고...울산은 같은 제조업이더라도 산업이 다각화되어있다는거도 언급했으면 좋겠네요,1
11,울산,노동경제,울산에서 걷어가는 세금에 비해 울산으로 투입되는 예산은 매우 적음,-1
11,울산,의료보건,울산 시민으로써 가까운 대학병원의 의료 인프라 확충은 좋은일이네요,1
11,울산,의료보건,저긴 의료장비는 상급인데 의사가ㅋㅋㅋㅋㅋ,0
11,울산,의료보건,예전에 집은 부산인데 ...산재로 울산대학교병원 다녔는데........ 지금은 울산대학교병원(벙어진역) 가는 시외 버스 없어졌던데 ....,-1
11,울산,의료보건,공공의료기관이 뭐길래 봤더니 광주도 그렇고 해봐야 그냥 요양병원인데? 심지어 울산시립요양병원 평가보니까 레알 형편없음ㅋㅋㅋ,-1
11,울산,의료보건,"울산은 보건쪽으로 좋은거 같음 춘해보건대, 울산대, 울산과학대가 다 보건/의대로 우세한 편이고 울산대학병원은 물론이고 동강병원, 중앙병원 등... 종합병원인데도 ㅅㅌㅊ인 병원이 많음.",-1
11,울산,의료보건,내가 정신병에 걸렸는데 울산대학교 병원 청소년 정신과 교수가 장기 출장 나가서 어쩔 수 없이 해운대 백병원을 갔고...이게 다 울산이 대학병원 하나라서 생긴 일이다,-1
11,울산,의료보건,울산에 공공의료기관 단 한개있음 걍 시골개깡촌임,-1
11,울산,의료보건,어디가 많나요? 울산만 사셔서 모르시나보네요. 광역시인데 병원 몇개 되지도 않는데. 대학병원도 고작 하나 ㅋ 아우 쪽팔려…;;,-1
11,울산,의료보건,5분진료 받는데 ㅅㅂ 3시간 대기 예약 은 8주 말이냐 똥이냐 주차공간없고 타워도 만차 어디다 주차하냐,-1
11,울산,의료보건,공단에서 가까운 야음지구에나 하지 에라이 퉤,-1
11,울산,의료보건,"산재만 가지고는 적자라, 공공종합의료로 변경해야한다.",-1
11,울산,의료보건,공단에서 가장 먼곳에 산재 전문 병원을 짖다니,-1
11,울산,의료보건,병원을 옮길 것이 아니라 동구로 들어오는 길이 빠르고 편하도록 교통 인프라를 확장하는 것이 좋을 것 같네요.,-1
11,울산,의료보건,울대병원은 그대로 놔두고 울산시립병원을 남구에 지어라..차라리...,-1
11,울산,의료보건,동구사는 학생입니다 동구에서 시내로 가는 버스노선도 다 끊어버리질 않나 울산대학병원도 옮겨버리겠다고 하지않나,-1
11,울산,의료보건,근데 이거는 울산대 의대가 문제가 아니라 애초에 지방to를 나눠준게 문제인듯,-1
11,울산,의료보건,울산의대가 의대top3인 이유는 아산병원 때문도 있지만 본과수업은 울산이 아닌 서울에서 들을수있기 때문도 있는건데...,-1
11,울산,의료보건,병원 (동구 울대병원가는것보다 부산가는게 더 편함),-1
12,인천,의료보건,1. 저는 인천 성모병원 뇌병원에서 입원을 했었고 지금은 병이 잘 완치 되어서 일상으로 복귀했습니다.^^ 언제나 위급한 환자를 위해 최전선에서 헌신하시는 간호사 선생님들 항상 기도하고 응원하겠습니다.,1
12,인천,의료보건,"인천 보건환경연구원분의 인터뷰가 와닿네요 ""어두운 이 터널을 잘헤쳐 나가다보면 밝은 빛을 보는 날이 오기를 기다린다""는 말처럼 하루 빨리 코로나가 종식되었으면 좋겠어요 진심으로~",0
12,인천,의료보건,"대장내시경 후 복통 발생, 다음 날 X-RAY 검사상에서도 air 발견........ 대장 천공이 확실하고 의료진도 인정했는데 사망하자 말을 바꾸는 병원.",-1
12,인천,의료보건,영종도 주민이고 아플때마다 인하대병원 응급실로 가는데 40분걸리진 않음. 20분정도? 서울 살때도 아파트 지역 살아도 응급실 멀리있는경우가 많고 환자 많아서 진료받기 어려운 경험이 있어서 영종도가 낫네..싶더라고 난,1
12,인천,의료보건,다리 건너 종합병원 있는거랑 동네에 있는거랑은 아무리 가까워도 편리성에서 차이가 있지 진짜 응급이면 거리 조금이라도 가까워야 좋으니까 ㅜㅜ 영종도 오래 살았는데 종합병원 동네에 하나 생겼으면 함,-1
12,인천,의료보건,송도에 있음 난임병원때문이라도 해외에서 많이올텐데... 차병원난임잘보거든...병원들도 돈벌어야 여러 진료 볼수있게 잘돌아가는건데 왜 반대하지...,1
12,인천,의료보건,7. 천안 인천은 노인살기 좋은 도시인거같아...병원이 진짜 진짜 많아서 다니다보면 와 여기선 아파 죽을 일 없겠다 느껴짐....ㅋ...,1
12,인천,의료보건,인천 인구수에 비해 큰병원 정말 없는편인데,0
12,인천,의료보건,9. 대학병원이 세개나 있는데 많은거 아님...? 송도에 세브란스도 들어올 예정이고.. 서울 아닌데 대학병원 3개-4개 있는데 드물지 않나..?,1
12,인천,의료보건,인천 대학병원 여러개 있긴 한데 전반적으로 평이 안좋아서 큰수술이나 큰 병 있으면 부천이나 일산으로 넘어가는 편이라서 병원 체감 안되더라고ㅠ,-1
12,인천,정책효능감,인천은 관광사업으로 더 발전될수있는데도 진짜 투자한번 안하는거같음 월미도 가보세요 90년대 그대로임 디스코팡팡이 그나마 생명줄잡아줄뿐 한심함,-1
12,인천,정책효능감,도대체 인천시장은 돈을 어디다 쓰는지 시대가 어느시대인데 아직도 cctv조차 몇개없냐,-1
12,인천,정책효능감,...러브버그때도 걍 참으세요를 입으로 말해버리는 계양구청장 생각나서 꼴받음,-1
12,인천,정책효능감,멀쩡한 보드블럭 뜯지 말고 여기cctv 좀 달아주세요,-1
12,인천,정책효능감,5. 인천에서 재수생제외 수학 평가원 1등급 나오는 사람 100명도 안될듯ㅋㅋㅋ 우리 고등학교도 구에서 공부 제일 잘하는데도 6평 수학 1등급 전교생 180명에 2명이고 영어도 2명밖에 없음ㅋㅋㅋ,-1
12,인천,정책효능감,전국에서 공부 가장 못하는 지역 : 인천. 무려 20년넘게 수능 평균점수 전국꼴찌를 이어가고있다...애키울거면 절대 인천에서 키우면 안된다,-1
12,인천,정책효능감,"할렘가 많다. 달동네가 아직도 많다. 괜히 1호선 헬이라는 얘기 나오는 게 아님. 발령 잘못 떨어지면 다문화, 기초생활수급자, 진상 학부모 등등 미친다.",-1
